ID,Tipo,SKU,Nombre,"¿En inventario?",Inventario
17317,simple,7703606##,"Hombrera Charretera Suboficial Principal",1,17
17320,simple,7707567##,"Metal Traba Corbata con Escudo Nacional",1,9
17324,simple,8703956##,"Pistolera Nivel 2 Taurus PT92",0,0
17332,simple,7707784##,"Barra Metálica de Curso",0,0
17338,variable,4120544##,"Camisa Manga Corta cuello Solapa Celeste T:46-50",1,
17339,variation,4120544##46,"Camisa Manga Corta cuello Solapa Celeste T:46-50 - 46",1,85
17340,variation,4120544##48,"Camisa Manga Corta cuello Solapa Celeste T:46-50 - 48",1,44
17341,variation,4120544##50,"Camisa Manga Corta cuello Solapa Celeste T:46-50 - 50",1,51
17342,variable,4120778##,"Camisa Manga Corta cuello Solapa Celeste T:52-56",1,
17343,variation,4120778##50,"Camisa Manga Corta cuello Solapa Celeste T:52-56 - 50",0,0
17344,variation,4120778##52,"Camisa Manga Corta cuello Solapa Celeste T:52-56 - 52",1,23
17345,variation,4120778##54,"Camisa Manga Corta cuello Solapa Celeste T:52-56 - 54",1,35
17346,simple,8705552##,"Porta cargador doble de Poliamida con soporte",1,4
17365,simple,8707026##,"Porta Esposas Fobus HSP",0,0
17373,simple,7700200##,"Insignia Jerarquía Suboficial de Cabo para camisa",0,0
17376,simple,8703157##,"Pistolera Fobus Taurus PT 24-7 G1",1,3
17384,simple,8519022##,"Gas Pimienta en srpay Smith & Wesson 22Gr",0,0
17390,variable,8203265##,"Zapato Dama de Cuero",0,
17391,variation,8203265##35,"Zapato Dama de Cuero - 35",0,0
17392,variation,8203265##36,"Zapato Dama de Cuero - 36",0,0
17393,variation,8203265##37,"Zapato Dama de Cuero - 37",0,0
17394,variation,8203265##38,"Zapato Dama de Cuero - 38",0,1
17395,variation,8203265##39,"Zapato Dama de Cuero - 39",0,0
17396,variation,8203265##40,"Zapato Dama de Cuero - 40",0,0
17397,variation,8203265##41,"Zapato Dama de Cuero - 41",0,0
17401,simple,7701105##,"Cinta de Embalaje Autoadhesiva Transparente 45x100 x 18u el pack",0,0
17405,simple,8520925##,"Cuchillo Navaja Táctica Tarjeta Cardsharp Iain Sinclair",0,0
17411,simple,8706002##,"Morral comando táctico con sitema molle y pouch",1,21
17424,simple,8520051##,"Linterna táctica policial con rompe vidrio y cargador",1,35
17432,simple,8520067##,"Linterna táctica policial con rompe vidrio y zoom",1,545
17442,simple,8520045##,"Linterna Led USB recargable con zoom",1,687
17450,simple,8520932##,"Linterna táctica policial highligth torch",1,5
17456,simple,8520030##,"Linterna táctica led a usb con imán",0,0
17465,simple,8505688##,"Visera Bordada Oro Sub Comisario y Comisario",0,2
17468,simple,8505689##,"Visera Bordada Oro Sub Comisario Inspector",1,3
17471,variable,8305000##,"Gorra Policial Azul Noche sin Atributos",1,
17472,variation,8305000##52,"Gorra Policial Azul Noche sin Atributos - 52",0,0
17473,variation,8305000##53,"Gorra Policial Azul Noche sin Atributos - 53",0,0
17474,variation,8305000##54,"Gorra Policial Azul Noche sin Atributos - 54",1,11
17475,variation,8305000##55,"Gorra Policial Azul Noche sin Atributos - 55",1,33
17476,variation,8305000##56,"Gorra Policial Azul Noche sin Atributos - 56",0,2
17477,variation,8305000##57,"Gorra Policial Azul Noche sin Atributos - 57",1,8
17478,variation,8305000##58,"Gorra Policial Azul Noche sin Atributos - 58",1,16
17479,variation,8305000##59,"Gorra Policial Azul Noche sin Atributos - 59",1,46
17480,variation,8305000##60,"Gorra Policial Azul Noche sin Atributos - 60",1,33
17481,variation,8305000##61,"Gorra Policial Azul Noche sin Atributos - 61",1,3
17482,variation,8305000##62,"Gorra Policial Azul Noche sin Atributos - 62",1,3
17483,variable,8305006##,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos",0,
17484,variation,8305006##52,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 52",0,0
17485,variation,8305006##53,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 53",0,0
17486,variation,8305006##54,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 54",0,0
17487,variation,8305006##55,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 55",0,0
17488,variation,8305006##56,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 56",0,1
17489,variation,8305006##57,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 57",0,2
17490,variation,8305006##58,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 58",0,2
17491,variation,8305006##59,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 59",0,2
17492,variation,8305006##60,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 60",0,0
17493,variation,8305006##61,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 61",0,0
17494,variation,8305006##62,"Gorra Azul Policial con Visera Comisario y Subcomisario sin atributos - 62",0,0
17495,simple,8520007##,"Lapicera Táctica Operaciones Especiales",1,162
17501,simple,8520004##,"Puntero láser con cápsula tipo caleidoscopio",1,83
17504,variable,8701090##,"Cinto Delta XTL Negro",0,
17505,variation,8701090##S,"Cinto Delta XTL Negro - S",0,1
17507,variation,8701090##M,"Cinto Delta XTL Negro - M",0,0
17508,variation,8701090##L,"Cinto Delta XTL Negro - L",0,2
17509,variation,8701090##XL,"Cinto Delta XTL Negro - XL",0,0
17510,variable,8701092##,"Cinto Delta XTL Verde",1,
17511,variation,8701092##S,"Cinto Delta XTL Verde - S",0,2
17512,variation,8701092##M,"Cinto Delta XTL Verde - M",0,2
17513,variation,8701092##L,"Cinto Delta XTL Verde - L",1,11
17514,variation,8701092##XL,"Cinto Delta XTL Verde - XL",0,0
17515,variation,8701092##XXL,"Cinto Delta XTL Verde - XXL",0,1
17516,simple,8701800##,"Cinturón de Poliamida Verde",0,1
17522,simple,8503202##,"Tonfa Policial de Polipropileno",0,0
17526,variable,1120862##,"Bombacha Americana Rip Negra T:56-60",1,
17527,variation,1120862##56,"Bombacha Americana Rip Negra T:56-60 - 56",0,0
17528,variation,1120862##58,"Bombacha Americana Rip Negra T:56-60 - 58",1,5
17529,variation,1120862##60,"Bombacha Americana Rip Negra T:56-60 - 60",0,0
17530,variable,5101125##,"Campera Fraction",1,
17531,variation,5101125##XXS,"Campera Fraction - XXS",0,1
17537,variation,5101125##XS,"Campera Fraction - XS",1,3
17538,variation,5101125##S,"Campera Fraction - S",1,6
17539,variation,5101125##M,"Campera Fraction - M",0,0
17540,variation,5101125##L,"Campera Fraction - L",0,0
17541,variation,5101125##XL,"Campera Fraction - XL",0,0
17542,variation,5101125##XXL,"Campera Fraction - XXL",0,0
17543,variable,1120667##,"Bombacha Clásica Rip Digital Beige T:50-54",0,
17544,variation,1120667##50,"Bombacha Clásica Rip Digital Beige T:50-54 - 50",0,0
17545,variation,1120667##52,"Bombacha Clásica Rip Digital Beige T:50-54 - 52",0,2
17546,variation,1120667##54,"Bombacha Clásica Rip Digital Beige T:50-54 - 54",0,0
17547,variable,1120668##,"Bombacha Clásica Rip Digital Beige T:56-60",0,
17548,variation,1120668##56,"Bombacha Clásica Rip Digital Beige T:56-60 - 56",0,0
17549,variation,1120668##58,"Bombacha Clásica Rip Digital Beige T:56-60 - 58",0,0
17550,variation,1120668##60,"Bombacha Clásica Rip Digital Beige T:56-60 - 60",0,1
17551,variable,1120669##,"Bombacha Clásica Rip Digital Beige T:62-66",0,
17552,variation,1120669##62,"Bombacha Clásica Rip Digital Beige T:62-66 - 62",0,0
17553,variation,1120669##64,"Bombacha Clásica Rip Digital Beige T:62-66 - 64",0,2
17554,variation,1120669##66,"Bombacha Clásica Rip Digital Beige T:62-66 - 66",0,1
17555,variable,5101924##,"Campera Pluma Urbana LB Azul",0,
17556,variation,5101924##L,"Campera Pluma Urbana LB Azul - L",0,0
17561,variation,5101924##XL,"Campera Pluma Urbana LB Azul - XL",0,2
17562,simple,8303114##,"Casquete de Gabardina Gris con Abrojo",0,0
17565,variable,1120504##,"Bombacha Jazak Rip Stop Negra T:34-48",0,
17566,variation,1120504##34,"Bombacha Jazak Rip Stop Negra T:34-48 - 34",0,1
17571,variation,1120504##36,"Bombacha Jazak Rip Stop Negra T:34-48 - 36",0,0
17572,variation,1120504##38,"Bombacha Jazak Rip Stop Negra T:34-48 - 38",0,1
17573,variation,1120504##40,"Bombacha Jazak Rip Stop Negra T:34-48 - 40",0,0
17574,variation,1120504##42,"Bombacha Jazak Rip Stop Negra T:34-48 - 42",0,0
17575,variation,1120504##44,"Bombacha Jazak Rip Stop Negra T:34-48 - 44",0,0
17576,variation,1120504##46,"Bombacha Jazak Rip Stop Negra T:34-48 - 46",0,0
17577,variation,1120504##48,"Bombacha Jazak Rip Stop Negra T:34-48 - 48",0,0
17578,variable,1120505##,"Bombacha Jazak Rip Stop Negra T:50-54",1,
17579,variation,1120505##50,"Bombacha Jazak Rip Stop Negra T:50-54 - 50",0,0
17580,variation,1120505##52,"Bombacha Jazak Rip Stop Negra T:50-54 - 52",1,5
17581,variation,1120505##54,"Bombacha Jazak Rip Stop Negra T:50-54 - 54",0,0
17582,variable,1120501##,"Bombacha Jazak Rip Stop Azul T:50-54",1,
17583,variation,1120501##50,"Bombacha Jazak Rip Stop Azul T:50-54 - 50",1,19
17584,variation,1120501##52,"Bombacha Jazak Rip Stop Azul T:50-54 - 52",1,13
17585,variation,1120501##54,"Bombacha Jazak Rip Stop Azul T:50-54 - 54",0,0
17586,variable,5101105##,"Campera Urbana Uspallata Forrada en polar",0,
17587,variation,5101105##L,"Campera Urbana Uspallata Forrada en polar - L",0,2
17594,variation,5101105##XL,"Campera Urbana Uspallata Forrada en polar - XL",0,0
17595,variation,5101105##XXL,"Campera Urbana Uspallata Forrada en polar - XXL",0,1
17596,variable,4120024##,"Camisa Manga Larga Forrada Celeste T:36-44",0,
17597,variation,4120024##38,"Camisa Manga Larga Forrada Celeste T:36-44 - 38",0,0
17600,variation,4120024##40,"Camisa Manga Larga Forrada Celeste T:36-44 - 40",0,0
17601,variation,4120024##42,"Camisa Manga Larga Forrada Celeste T:36-44 - 42",0,0
17602,variation,4120024##44,"Camisa Manga Larga Forrada Celeste T:36-44 - 44",0,2
17603,variable,5101192##,"Campera SoftShell Premium Azul",1,
17604,variation,5101192##M,"Campera SoftShell Premium Azul - M",0,0
17608,variation,5101192##L,"Campera SoftShell Premium Azul - L",1,32
17609,variation,5101192##XL,"Campera SoftShell Premium Azul - XL",0,0
17610,variation,5101192##XXL,"Campera SoftShell Premium Azul - XXL",1,24
17611,variation,5101192##XXS,"Campera SoftShell Premium Azul - XXS",1,4
17615,variation,5101192##XS,"Campera SoftShell Premium Azul - XS",1,12
17616,variation,5101192##S,"Campera SoftShell Premium Azul - S",0,0
17620,variable,5101193##,"Campera SoftShell Premium Azul Talle Grande",1,
17621,variation,5101193##3XL,"Campera SoftShell Premium Azul Talle Grande - 3XL",1,12
17622,variation,5101193##4XL,"Campera SoftShell Premium Azul Talle Grande - 4XL",1,3
17623,variable,5101187##,"Campera SoftShell Premium Negra",1,
17624,variation,5101187##XL,"Campera SoftShell Premium Negra - XL",0,1
17625,variation,5101187##XXL,"Campera SoftShell Premium Negra - XXL",0,0
17626,variation,5101187##XXS,"Campera SoftShell Premium Negra - XXS",0,0
17627,variation,5101187##XS,"Campera SoftShell Premium Negra - XS",0,2
17628,variation,5101187##S,"Campera SoftShell Premium Negra - S",1,10
17632,variation,5101187##M,"Campera SoftShell Premium Negra - M",1,3
17633,variation,5101187##L,"Campera SoftShell Premium Negra - L",0,1
17634,variable,5101188##,"Campera SoftShell Premium Negra Talle Grande",0,
17635,variation,5101188##3XL,"Campera SoftShell Premium Negra Talle Grande - 3XL",0,2
17636,variation,5101188##4XL,"Campera SoftShell Premium Negra Talle Grande - 4XL",0,0
17637,variable,8708227##,"Mochila Táctica Super 9 con Molle y Morral desmontable",1,
17638,variation,8708227#04#,"Mochila Táctica Super 9 con Molle y Morral desmontable - 04. Woodland",1,5
17648,variation,8708227#06#,"Mochila Táctica Super 9 con Molle y Morral desmontable - 06. Verde",0,2
17649,variation,8708227#09#,"Mochila Táctica Super 9 con Molle y Morral desmontable - 09. Negro",0,0
17650,variation,8708227#13#,"Mochila Táctica Super 9 con Molle y Morral desmontable - 13. Gris",0,0
17651,variation,8708227#18#,"Mochila Táctica Super 9 con Molle y Morral desmontable - 18. Azul",0,2
17652,simple,8708888##,"Chaleco Funda Táctico Policial Magal Molle",1,82
17658,variable,4120025##,"Camisa Manga Larga Forrada Celeste T:46-50",1,
17659,variation,4120025##46,"Camisa Manga Larga Forrada Celeste T:46-50 - 46",1,13
17660,variation,4120025##48,"Camisa Manga Larga Forrada Celeste T:46-50 - 48",1,16
17661,variation,4120025##50,"Camisa Manga Larga Forrada Celeste T:46-50 - 50",0,2
17662,variable,2220100##,"Remera Primera Piel Mangas Largas Minijack",1,
17663,variation,2220100##XS,"Remera Primera Piel Mangas Largas Minijack - XS",0,0
17664,variation,2220100##S,"Remera Primera Piel Mangas Largas Minijack - S",0,0
17665,variation,2220100##M,"Remera Primera Piel Mangas Largas Minijack - M",0,0
17666,variation,2220100##L,"Remera Primera Piel Mangas Largas Minijack - L",0,1
17667,variation,2220100##XL,"Remera Primera Piel Mangas Largas Minijack - XL",0,2
17668,variation,2220100##XXL,"Remera Primera Piel Mangas Largas Minijack - XXL",1,5
17669,simple,7703001##,"Hombrera Policial Lisa sin botón",1,124
17672,simple,8703955##,"Pistolera Zurda Nivel 2 Bersa Thunder Pro",1,4
17675,simple,8505789##,"Pectoral Auxiliar Segundo",1,104
17678,variable,2101900##,"Remera Manga Corta con Cierre Negra T:XXS-XXL",1,
17679,variation,2101900##XXS,"Remera Manga Corta con Cierre Negra T:XXS-XXL - XXS",1,14
17680,variation,2101900##XS,"Remera Manga Corta con Cierre Negra T:XXS-XXL - XS",1,39
17681,variation,2101900##S,"Remera Manga Corta con Cierre Negra T:XXS-XXL - S",1,5
17682,variation,2101900##M,"Remera Manga Corta con Cierre Negra T:XXS-XXL - M",1,61
17683,variation,2101900##L,"Remera Manga Corta con Cierre Negra T:XXS-XXL - L",1,61
17684,variation,2101900##XL,"Remera Manga Corta con Cierre Negra T:XXS-XXL - XL",0,0
17685,variation,2101900##XXL,"Remera Manga Corta con Cierre Negra T:XXS-XXL - XXL",1,89
17686,variable,2101750##,"Remera Manga Corta con Cierre Gris T:XXS-XXL",1,
17687,variation,2101750##XXS,"Remera Manga Corta con Cierre Gris T:XXS-XXL - XXS",1,15
17688,variation,2101750##XS,"Remera Manga Corta con Cierre Gris T:XXS-XXL - XS",0,2
17689,variation,2101750##S,"Remera Manga Corta con Cierre Gris T:XXS-XXL - S",1,48
17690,variation,2101750##M,"Remera Manga Corta con Cierre Gris T:XXS-XXL - M",1,47
17691,variation,2101750##L,"Remera Manga Corta con Cierre Gris T:XXS-XXL - L",1,35
17692,variation,2101750##XL,"Remera Manga Corta con Cierre Gris T:XXS-XXL - XL",1,21
17693,variation,2101750##XXL,"Remera Manga Corta con Cierre Gris T:XXS-XXL - XXL",1,29
17694,variation,2101750##3XS,"Remera Manga Corta con Cierre Gris T:XXS-XXL - 3XS",1,13
17695,variable,2101877##,"Remera Manga Corta con Cierre Beige T:XXS-XXL",1,
17696,variation,2101877##XXS,"Remera Manga Corta con Cierre Beige T:XXS-XXL - XXS",0,0
17699,variation,2101877##XS,"Remera Manga Corta con Cierre Beige T:XXS-XXL - XS",0,1
17700,variation,2101877##S,"Remera Manga Corta con Cierre Beige T:XXS-XXL - S",0,2
17701,variation,2101877##M,"Remera Manga Corta con Cierre Beige T:XXS-XXL - M",0,1
17702,variation,2101877##L,"Remera Manga Corta con Cierre Beige T:XXS-XXL - L",1,4
17703,variation,2101877##XL,"Remera Manga Corta con Cierre Beige T:XXS-XXL - XL",1,5
17704,variation,2101877##XXL,"Remera Manga Corta con Cierre Beige T:XXS-XXL - XXL",1,10
17705,variation,2101877##3XS,"Remera Manga Corta con Cierre Beige T:XXS-XXL - 3XS",0,0
17706,simple,5101185##,"Campera Neo SoftShell Negra",1,15
17708,variable,5101195##,"Campera Neo SoftShell Gris",0,
17709,variation,5101195##M,"Campera Neo SoftShell Gris - M",0,0
17710,variation,5101195##XL,"Campera Neo SoftShell Gris - XL",0,0
17711,variable,5101191##,"Campera Neo SoftShell Azul Talle Grande",1,
17712,variation,5101191##3XL,"Campera Neo SoftShell Azul Talle Grande - 3XL",1,30
17713,variation,5101191##4XL,"Campera Neo SoftShell Azul Talle Grande - 4XL",1,6
17714,variable,5101186##,"Campera Neo SoftShell Negra Talle Grande",0,
17715,variation,5101186##3XL,"Campera Neo SoftShell Negra Talle Grande - 3XL",0,1
17716,variation,5101186##4XL,"Campera Neo SoftShell Negra Talle Grande - 4XL",0,0
17717,variable,5101196##,"Campera Neo SoftShell Gris Talle Grande",1,
17718,variation,5101196##3XL,"Campera Neo SoftShell Gris Talle Grande - 3XL",0,2
17719,variation,5101196##4XL,"Campera Neo SoftShell Gris Talle Grande - 4XL",1,7
17720,simple,5101101##,"Campera SoftShell Azul",0,0
17726,variable,5101106##,"Campera Lbural Impermeable Negra",0,
17727,variation,5101106##S,"Campera Lbural Impermeable Negra - S",0,1
17737,variation,5101106##M,"Campera Lbural Impermeable Negra - M",0,0
17738,variation,5101106##L,"Campera Lbural Impermeable Negra - L",0,1
17739,variation,5101106##XL,"Campera Lbural Impermeable Negra - XL",0,0
17740,variation,5101106##XXL,"Campera Lbural Impermeable Negra - XXL",0,0
17741,variable,1120506##,"Bombacha Jazak Rip Stop Negra T:56-60",0,
17742,variation,1120506##56,"Bombacha Jazak Rip Stop Negra T:56-60 - 56",0,0
17743,variation,1120506##58,"Bombacha Jazak Rip Stop Negra T:56-60 - 58",0,0
17744,variation,1120506##60,"Bombacha Jazak Rip Stop Negra T:56-60 - 60",0,0
17745,variable,1120192##,"Bombacha Jazak Infantería T:50-54",1,
17746,variation,1120192##50,"Bombacha Jazak Infantería T:50-54 - 50",0,1
17747,variation,1120192##52,"Bombacha Jazak Infantería T:50-54 - 52",1,9
17748,variation,1120192##54,"Bombacha Jazak Infantería T:50-54 - 54",1,5
17749,variable,1120193##,"Bombacha Jazak InfanteríaT:56-60",0,
17750,variation,1120193##56,"Bombacha Jazak InfanteríaT:56-60 - 56",0,0
17751,variation,1120193##58,"Bombacha Jazak InfanteríaT:56-60 - 58",0,0
17752,variation,1120193##60,"Bombacha Jazak InfanteríaT:56-60 - 60",0,0
17753,variable,5101170##,"Campera Polar Policial Americana Azul",1,
17754,variation,5101170##XXS,"Campera Polar Policial Americana Azul - XXS",1,23
17755,variation,5101170##XS,"Campera Polar Policial Americana Azul - XS",1,4
17756,variation,5101170##S,"Campera Polar Policial Americana Azul - S",1,9
17757,variation,5101170##M,"Campera Polar Policial Americana Azul - M",1,27
17758,variation,5101170##L,"Campera Polar Policial Americana Azul - L",1,32
17759,variation,5101170##XL,"Campera Polar Policial Americana Azul - XL",1,19
17760,variation,5101170##XXL,"Campera Polar Policial Americana Azul - XXL",1,23
17761,variation,5101170##3XL,"Campera Polar Policial Americana Azul - 3XL",1,9
17762,variable,5101850##,"Campera Polar Americana Gris",1,
17763,variation,5101850##XXS,"Campera Polar Americana Gris - XXS",1,5
17764,variation,5101850##XS,"Campera Polar Americana Gris - XS",0,2
17765,variation,5101850##S,"Campera Polar Americana Gris - S",0,0
17766,variation,5101850##M,"Campera Polar Americana Gris - M",1,5
17767,variation,5101850##L,"Campera Polar Americana Gris - L",1,6
17768,variation,5101850##XL,"Campera Polar Americana Gris - XL",1,4
17769,variation,5101850##XXL,"Campera Polar Americana Gris - XXL",1,4
17770,variation,5101850##3XL,"Campera Polar Americana Gris - 3XL",1,6
17771,variable,1120264##,"Bombacha Hagana Multicam T:50-54",0,
17772,variation,1120264##50,"Bombacha Hagana Multicam T:50-54 - 50",0,0
17773,variation,1120264##52,"Bombacha Hagana Multicam T:50-54 - 52",0,0
17774,variation,1120264##54,"Bombacha Hagana Multicam T:50-54 - 54",0,0
